album_uri,album_name,album_img,album_release_date,album_release_year,album_popularity,track_name,track_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,key_mode,track_popularity,artist
6Th061x6DJABLUwNSL3Pv6,Caetano Canta (Volume 2),https://i.scdn.co/image/34ca58c4c9637188eb8ebcca4701457f340a09bd,2002-01-01,2002-01-01,22,Mora Na Filosofia,4WQOzZ2cN2ihLspIIfqIXE,0.457,0.213,D,-15.908,major,0.0472,0.604,3.21e-4,0.15,0.187,140.139,376973,4,D major,14,Caetano Veloso
6Th061x6DJABLUwNSL3Pv6,Caetano Canta (Volume 2),https://i.scdn.co/image/34ca58c4c9637188eb8ebcca4701457f340a09bd,2002-01-01,2002-01-01,22,Chuvas De Verão,3FE7l0BVFne0nS7n9lAYWf,0.464,0.24,A,-15.849,minor,0.0712,0.434,0.00101,0.57,0.447,136.548,170080,4,A minor,10,Caetano Veloso
6Th061x6DJABLUwNSL3Pv6,Caetano Canta (Volume 2),https://i.scdn.co/image/34ca58c4c9637188eb8ebcca4701457f340a09bd,2002-01-01,2002-01-01,22,Asa Branca,1g7pGkM8J4NI6PQMgmCcLI,0.478,0.0148,D,-23.23,major,0.0482,0.9,0.0542,0.136,0.168,117.217,444120,4,D major,10,Caetano Veloso
6Th061x6DJABLUwNSL3Pv6,Caetano Canta (Volume 2),https://i.scdn.co/image/34ca58c4c9637188eb8ebcca4701457f340a09bd,2002-01-01,2002-01-01,22,Rita / Esse Cara - Live,7F9U5zhxGtgK8SK9NnYX6H,0.427,0.138,F,-16.22,major,0.109,0.831,5.79e-5,0.967,0.442,81.246,209413,1,F major,9,Caetano Veloso
6Th061x6DJABLUwNSL3Pv6,Caetano Canta (Volume 2),https://i.scdn.co/image/34ca58c4c9637188eb8ebcca4701457f340a09bd,2002-01-01,2002-01-01,22,Coração Materno - Original Album,34pXm9Wz7nShYoYpL82gbZ,0.313,0.222,A,-13.608,major,0.0285,0.549,0,0.104,0.266,98.859,256613,3,A major,31,Caetano Veloso
6Th061x6DJABLUwNSL3Pv6,Caetano Canta (Volume 2),https://i.scdn.co/image/34ca58c4c9637188eb8ebcca4701457f340a09bd,2002-01-01,2002-01-01,22,Tonada De Luna Llena,3G8VVK6jb3djxMfSTBruNw,0.432,0.215,D#,-14.084,minor,0.0542,0.808,0.00446,0.105,0.205,155.738,193720,3,D# minor,10,Caetano Veloso
6Th061x6DJABLUwNSL3Pv6,Caetano Canta (Volume 2),https://i.scdn.co/image/34ca58c4c9637188eb8ebcca4701457f340a09bd,2002-01-01,2002-01-01,22,Calunia - Live,5mcFuzXICgOaRiK8NwJd4Y,0.574,0.292,G,-15.228,major,0.103,0.898,0.0506,0.983,0.377,84.012,85627,3,G major,6,Caetano Veloso
6Th061x6DJABLUwNSL3Pv6,Caetano Canta (Volume 2),https://i.scdn.co/image/34ca58c4c9637188eb8ebcca4701457f340a09bd,2002-01-01,2002-01-01,22,Dans Mon Ile,3AJdJpt5LqBGfwdpRWVmH3,0.492,0.157,B,-16.621,minor,0.0447,0.862,0.038,0.137,0.199,98.615,177867,4,B minor,9,Caetano Veloso
6Th061x6DJABLUwNSL3Pv6,Caetano Canta (Volume 2),https://i.scdn.co/image/34ca58c4c9637188eb8ebcca4701457f340a09bd,2002-01-01,2002-01-01,22,Pra Que Mentir - Live,0kCggH3Ebt57N3R2SDH3ai,0.513,0.244,F,-16.16,minor,0.224,0.846,0.0492,0.97,0.258,65.057,192e3,3,F minor,7,Caetano Veloso
6Th061x6DJABLUwNSL3Pv6,Caetano Canta (Volume 2),https://i.scdn.co/image/34ca58c4c9637188eb8ebcca4701457f340a09bd,2002-01-01,2002-01-01,22,Fera Ferida - Original Album,6PJFKFB5qmx2JfCATd5UmI,0.734,0.44,C,-10.688,major,0.027,0.698,0,0.0859,0.58,109.599,285667,4,C major,12,Caetano Veloso
6Th061x6DJABLUwNSL3Pv6,Caetano Canta (Volume 2),https://i.scdn.co/image/34ca58c4c9637188eb8ebcca4701457f340a09bd,2002-01-01,2002-01-01,22,Mano A Mano - Live 1992,7j3TUNaIoxD4mH1Badr9rM,0.486,0.296,C,-12.067,minor,0.276,0.831,2.67e-6,0.98,0.42,85.634,256147,3,C minor,7,Caetano Veloso
6Th061x6DJABLUwNSL3Pv6,Caetano Canta (Volume 2),https://i.scdn.co/image/34ca58c4c9637188eb8ebcca4701457f340a09bd,2002-01-01,2002-01-01,22,Eu Sei Que Vou Te Amar,0V0GclL9HpaOHllg8FOY9Y,0.615,0.0166,C,-21.21,major,0.0434,0.882,1.02e-5,0.0955,0.182,91.03,230520,4,C major,9,Caetano Veloso
6Th061x6DJABLUwNSL3Pv6,Caetano Canta (Volume 2),https://i.scdn.co/image/34ca58c4c9637188eb8ebcca4701457f340a09bd,2002-01-01,2002-01-01,22,Caetano Velosoture Boy - Live,1Bd7ot5zWt6ZdeLTz0JOHI,0.556,0.143,D,-22.891,minor,0.156,0.863,2.71e-4,0.954,0.4,108.108,98227,4,D minor,7,Caetano Veloso
7BDkBqkEcFl9IHMayykDMS,Eu Não Peço Desculpa,https://i.scdn.co/image/627af0e081976e9b9051b52332f64fdb8925e115,2002-01-01,2002-01-01,25,Todo Errado,36GC0LlxptrvQfp2xgYmgD,0.603,0.462,C,-8.905,major,0.0351,0.159,9.1e-6,0.344,0.633,94.895,230693,4,C major,24,Caetano Veloso
7BDkBqkEcFl9IHMayykDMS,Eu Não Peço Desculpa,https://i.scdn.co/image/627af0e081976e9b9051b52332f64fdb8925e115,2002-01-01,2002-01-01,25,Feitico,30qjJ4hXSjAFx3e1Vu6vj7,0.828,0.652,G,-10.002,major,0.0884,0.186,6.76e-6,0.261,0.967,80.958,140173,4,G major,21,Caetano Veloso
7BDkBqkEcFl9IHMayykDMS,Eu Não Peço Desculpa,https://i.scdn.co/image/627af0e081976e9b9051b52332f64fdb8925e115,2002-01-01,2002-01-01,25,Manjar De Reis,21HfnPaGHeCKVhXhzwvChn,0.729,0.885,D,-11.196,major,0.052,0.171,0.293,0.274,0.409,131.973,238560,4,D major,17,Caetano Veloso
7BDkBqkEcFl9IHMayykDMS,Eu Não Peço Desculpa,https://i.scdn.co/image/627af0e081976e9b9051b52332f64fdb8925e115,2002-01-01,2002-01-01,25,Tarado,7sr4L5fVQjh4JQoL6Yp6Oy,0.718,0.391,C,-13.816,major,0.0247,0.513,0.617,0.214,0.527,96.03,263840,4,C major,17,Caetano Veloso
7BDkBqkEcFl9IHMayykDMS,Eu Não Peço Desculpa,https://i.scdn.co/image/627af0e081976e9b9051b52332f64fdb8925e115,2002-01-01,2002-01-01,25,Maracatú Atômico,5yx9y5Ybf90ZPwO12CAuGX,0.605,0.87,G,-6.796,major,0.103,0.101,0.00155,0.0529,0.96,90.009,264533,4,G major,22,Caetano Veloso
7BDkBqkEcFl9IHMayykDMS,Eu Não Peço Desculpa,https://i.scdn.co/image/627af0e081976e9b9051b52332f64fdb8925e115,2002-01-01,2002-01-01,25,O Namorado / Urge Dracon - Medley,3JT8h7Qd1KNjog1Aojt7QA,0.754,0.751,C,-7.271,minor,0.0508,0.274,9.56e-4,0.118,0.659,116.919,384533,4,C minor,13,Caetano Veloso
7BDkBqkEcFl9IHMayykDMS,Eu Não Peço Desculpa,https://i.scdn.co/image/627af0e081976e9b9051b52332f64fdb8925e115,2002-01-01,2002-01-01,25,Coisa Assassina,4bykiz7DRO13pSHM4GD9CB,0.862,0.326,A,-10.799,major,0.0751,0.559,1.77e-4,0.0989,0.399,92.985,255160,4,A major,18,Caetano Veloso
7BDkBqkEcFl9IHMayykDMS,Eu Não Peço Desculpa,https://i.scdn.co/image/627af0e081976e9b9051b52332f64fdb8925e115,2002-01-01,2002-01-01,25,Homem Bomba,4KHWzmkAszHvk5C6GwTnxt,0.818,0.725,A,-8.154,major,0.0835,0.709,1.17e-5,0.109,0.797,92.069,192573,4,A major,11,Caetano Veloso
7BDkBqkEcFl9IHMayykDMS,Eu Não Peço Desculpa,https://i.scdn.co/image/627af0e081976e9b9051b52332f64fdb8925e115,2002-01-01,2002-01-01,25,Lágrimas Negras / Doidão - Medley,5wigaLvHfQy5RSxbotAO7P,0.711,0.426,F,-11.453,major,0.189,0.312,0.308,0.107,0.115,148.333,230063,4,F major,18,Caetano Veloso
7BDkBqkEcFl9IHMayykDMS,Eu Não Peço Desculpa,https://i.scdn.co/image/627af0e081976e9b9051b52332f64fdb8925e115,2002-01-01,2002-01-01,25,Morre-se Assim,5uGT2cnBIs85xNm1j3ZivY,0.779,0.881,E,-9.317,minor,0.0646,0.503,0.00286,0.309,0.568,123.776,188773,4,E minor,11,Caetano Veloso
7BDkBqkEcFl9IHMayykDMS,Eu Não Peço Desculpa,https://i.scdn.co/image/627af0e081976e9b9051b52332f64fdb8925e115,2002-01-01,2002-01-01,25,Graça Divina,12WUa5UQ4uz4UprfbpqidD,0.495,0.0752,C,-16.629,major,0.0465,0.882,0,0.116,0.13,116.871,214267,4,C major,10,Caetano Veloso
7BDkBqkEcFl9IHMayykDMS,Eu Não Peço Desculpa,https://i.scdn.co/image/627af0e081976e9b9051b52332f64fdb8925e115,2002-01-01,2002-01-01,25,Cajuína,6DZXhTS0f0Mdv4Z7Bg8NNl,0.594,0.36,C,-11.952,minor,0.0566,0.477,6.34e-5,0.149,0.668,119.946,192533,4,C minor,24,Caetano Veloso
7BDkBqkEcFl9IHMayykDMS,Eu Não Peço Desculpa,https://i.scdn.co/image/627af0e081976e9b9051b52332f64fdb8925e115,2002-01-01,2002-01-01,25,Voavoa Perereca,0zVQceOgwjHQuVMAmfFdY3,0.622,0.105,A,-18.555,minor,0.0812,0.916,0.274,0.111,0.366,113.414,103493,5,A minor,12,Caetano Veloso
7BDkBqkEcFl9IHMayykDMS,Eu Não Peço Desculpa,https://i.scdn.co/image/627af0e081976e9b9051b52332f64fdb8925e115,2002-01-01,2002-01-01,25,Hino Do Carnaval Brasileiro,2ru2E2sGlByCqchU7N0wAS,0.8,0.684,A,-9.205,minor,0.0791,0.421,0.0296,0.109,0.578,114.964,199333,4,A minor,11,Caetano Veloso
4Z40bEFxgjNFdzPXby1ksp,Live in Bahia,https://i.scdn.co/image/376c7fdd8ab2e9be09b1af00b865a5d06462d402,2002-10-21,2002-10-21,13,Two Naira fifty Kobo,7jdfqdGBccMYamd7Ig1rtL,0.611,0.845,C,-8.658,major,0.053,0.081,0.0138,0.899,0.624,134.639,306467,4,C major,3,Caetano Veloso
4Z40bEFxgjNFdzPXby1ksp,Live in Bahia,https://i.scdn.co/image/376c7fdd8ab2e9be09b1af00b865a5d06462d402,2002-10-21,2002-10-21,13,Sugar cane fields forever,4lARafLiq6PjgQrqj49rw4,0.671,0.644,A,-12.249,major,0.0432,0.0642,5.38e-4,0.41,0.956,140.653,92067,5,A major,3,Caetano Veloso
4Z40bEFxgjNFdzPXby1ksp,Live in Bahia,https://i.scdn.co/image/376c7fdd8ab2e9be09b1af00b865a5d06462d402,2002-10-21,2002-10-21,13,Noites do Norte,3zNzHyDRDr8d6NAwcjbzDm,0.454,0.204,D#,-15.128,major,0.0501,0.913,5.76e-4,0.157,0.154,144.509,164227,4,D# major,2,Caetano Veloso
4Z40bEFxgjNFdzPXby1ksp,Live in Bahia,https://i.scdn.co/image/376c7fdd8ab2e9be09b1af00b865a5d06462d402,2002-10-21,2002-10-21,13,13 de Maio,0J9xj8FhkFXsJVxeSzcReY,0.568,0.652,D,-10.196,major,0.161,0.562,3.56e-5,0.509,0.724,128.769,229067,1,D major,3,Caetano Veloso
4Z40bEFxgjNFdzPXby1ksp,Live in Bahia,https://i.scdn.co/image/376c7fdd8ab2e9be09b1af00b865a5d06462d402,2002-10-21,2002-10-21,13,Zumbi,3Jk03sBHvKxl5Lzl6C7gq3,0.81,0.611,G#,-11.667,major,0.0555,0.314,0.14,0.989,0.682,127.6,316773,4,G# major,3,Caetano Veloso
4Z40bEFxgjNFdzPXby1ksp,Live in Bahia,https://i.scdn.co/image/376c7fdd8ab2e9be09b1af00b865a5d06462d402,2002-10-21,2002-10-21,13,Haiti,7rqrGP604eZtuqHIBxJ6P8,0.662,0.778,A,-7.849,minor,0.0879,0.294,0,0.942,0.498,128.047,298827,4,A minor,3,Caetano Veloso
4Z40bEFxgjNFdzPXby1ksp,Live in Bahia,https://i.scdn.co/image/376c7fdd8ab2e9be09b1af00b865a5d06462d402,2002-10-21,2002-10-21,13,O ultimo romantico,1Qr5gTZ2qDwamXo1hU3lk8,0.463,0.348,E,-10.738,minor,0.0346,0.802,2.13e-4,0.983,0.36,110.746,218133,4,E minor,4,Caetano Veloso
4Z40bEFxgjNFdzPXby1ksp,Live in Bahia,https://i.scdn.co/image/376c7fdd8ab2e9be09b1af00b865a5d06462d402,2002-10-21,2002-10-21,13,Araca blue,3RdrY9BfSZUv62luvS5t1n,0.523,0.336,B,-12.075,minor,0.0393,0.934,0.00847,0.715,0.309,117.635,105467,4,B minor,2,Caetano Veloso
4Z40bEFxgjNFdzPXby1ksp,Live in Bahia,https://i.scdn.co/image/376c7fdd8ab2e9be09b1af00b865a5d06462d402,2002-10-21,2002-10-21,13,Nosso estranho amor,5Sd1WimmC2zTvjc8slRKdF,0.399,0.43,A,-10.069,major,0.0361,0.831,0.00792,0.935,0.469,65.602,162440,5,A major,14,Caetano Veloso
4Z40bEFxgjNFdzPXby1ksp,Live in Bahia,https://i.scdn.co/image/376c7fdd8ab2e9be09b1af00b865a5d06462d402,2002-10-21,2002-10-21,13,Escandalo,1NW2J1n4VkJ12oRO6I26g0,0.478,0.252,A,-13.653,minor,0.0787,0.907,0.00126,0.917,0.228,199.564,174733,3,A minor,8,Caetano Veloso
4Z40bEFxgjNFdzPXby1ksp,Live in Bahia,https://i.scdn.co/image/376c7fdd8ab2e9be09b1af00b865a5d06462d402,2002-10-21,2002-10-21,13,Cobra coral,5tEaZENba4FK5E4Ar197C3,0.383,0.289,E,-12.775,minor,0.03,0.842,1.26e-4,0.981,0.329,99,197733,4,E minor,3,Caetano Veloso
4Z40bEFxgjNFdzPXby1ksp,Live in Bahia,https://i.scdn.co/image/376c7fdd8ab2e9be09b1af00b865a5d06462d402,2002-10-21,2002-10-21,13,Como uma onda,0iznCX3KNBEYT4c5D1zMCL,0.28,0.384,E,-9.523,major,0.0274,0.733,2.6e-4,0.959,0.238,96.581,194760,4,E major,6,Caetano Veloso
4Z40bEFxgjNFdzPXby1ksp,Live in Bahia,https://i.scdn.co/image/376c7fdd8ab2e9be09b1af00b865a5d06462d402,2002-10-21,2002-10-21,13,Mimar voce,44erP4k37ykplcwU08UTOj,0.458,0.341,B,-12.301,minor,0.0386,0.845,2.43e-4,0.99,0.402,101.754,233400,5,B minor,8,Caetano Veloso
4Z40bEFxgjNFdzPXby1ksp,Live in Bahia,https://i.scdn.co/image/376c7fdd8ab2e9be09b1af00b865a5d06462d402,2002-10-21,2002-10-21,13,Magrelinha,3swBcRyQ8Xlej1DTCvnQoS,0.428,0.228,G,-10.157,minor,0.0489,0.885,2.72e-6,0.803,0.237,79.629,234240,3,G minor,3,Caetano Veloso
4Z40bEFxgjNFdzPXby1ksp,Live in Bahia,https://i.scdn.co/image/376c7fdd8ab2e9be09b1af00b865a5d06462d402,2002-10-21,2002-10-21,13,Rock 'n' Raul,24AUibBqnykKF2R1ocD7uZ,0.591,0.752,G,-7.807,major,0.0341,0.00172,7.04e-5,0.735,0.169,122.741,335933,4,G major,2,Caetano Veloso
4Z40bEFxgjNFdzPXby1ksp,Live in Bahia,https://i.scdn.co/image/376c7fdd8ab2e9be09b1af00b865a5d06462d402,2002-10-21,2002-10-21,13,Zera a reza,6jWnrT2WeHHRyhAyjHVLWc,0.705,0.403,E,-11.872,major,0.139,0.446,2.96e-4,0.943,0.758,74.487,315e3,4,E major,3,Caetano Veloso
4Z40bEFxgjNFdzPXby1ksp,Live in Bahia,https://i.scdn.co/image/376c7fdd8ab2e9be09b1af00b865a5d06462d402,2002-10-21,2002-10-21,13,Dom de iludir,3lceKlAoYXWl81r4rgtWnT,0.352,0.636,G,-9.578,major,0.0517,0.101,0.0338,0.505,0.372,151.88,274933,5,G major,3,Caetano Veloso
4Z40bEFxgjNFdzPXby1ksp,Live in Bahia,https://i.scdn.co/image/376c7fdd8ab2e9be09b1af00b865a5d06462d402,2002-10-21,2002-10-21,13,Caminos cruzados,5XMGKYWcVJZBaG5h1IVhHs,0.387,0.433,B,-11.428,minor,0.0368,0.53,0.233,0.879,0.243,87.927,291893,4,B minor,2,Caetano Veloso
4Z40bEFxgjNFdzPXby1ksp,Live in Bahia,https://i.scdn.co/image/376c7fdd8ab2e9be09b1af00b865a5d06462d402,2002-10-21,2002-10-21,13,Tigresa,4L4I0QT4knyV4tGhKk1krH,0.457,0.854,C#,-9.001,minor,0.116,0.315,0.00692,0.985,0.425,125.268,260733,4,C# minor,6,Caetano Veloso
4Z40bEFxgjNFdzPXby1ksp,Live in Bahia,https://i.scdn.co/image/376c7fdd8ab2e9be09b1af00b865a5d06462d402,2002-10-21,2002-10-21,13,Trem das cores,77B9ozthovoq8W8eSmlDgl,0.498,0.435,C,-11.514,major,0.0344,0.353,3.88e-5,0.987,0.439,141.644,273907,4,C major,4,Caetano Veloso
6gHwwLJt4AINP6QY02fiUt,The Best of Caetano Veloso,https://i.scdn.co/image/c744c852f09c43fa071272ab0c408e9151f2aa7f,2003-09-16,2003-09-16,24,O Estrangeiro (The Stranger),6i5ehHV0NTGJIl5ieaXgUM,0.647,0.655,G#,-13.286,minor,0.0403,0.596,9.63e-5,0.203,0.781,111.211,376400,4,G# minor,10,Caetano Veloso
6gHwwLJt4AINP6QY02fiUt,The Best of Caetano Veloso,https://i.scdn.co/image/c744c852f09c43fa071272ab0c408e9151f2aa7f,2003-09-16,2003-09-16,24,Manhata (Para Lulu Santos),1xKtVtMcxmNyphsfq0DM1y,0.595,0.568,G#,-10.077,minor,0.0289,0.741,0.237,0.101,0.503,96.959,317640,4,G# minor,9,Caetano Veloso
6gHwwLJt4AINP6QY02fiUt,The Best of Caetano Veloso,https://i.scdn.co/image/c744c852f09c43fa071272ab0c408e9151f2aa7f,2003-09-16,2003-09-16,24,13 de maio,2GPnfZZIGpGnaTPIfU5T0s,0.686,0.504,A,-10.379,minor,0.285,0.127,0,0.0899,0.595,173.995,216467,5,A minor,10,Caetano Veloso
6gHwwLJt4AINP6QY02fiUt,The Best of Caetano Veloso,https://i.scdn.co/image/c744c852f09c43fa071272ab0c408e9151f2aa7f,2003-09-16,2003-09-16,24,Fina Estampa,1fgJQrF2eMQHZZhAxIpBkk,0.629,0.372,C,-9.515,major,0.17,0.878,0,0.0939,0.874,73.454,156067,4,C major,15,Caetano Veloso
6gHwwLJt4AINP6QY02fiUt,The Best of Caetano Veloso,https://i.scdn.co/image/c744c852f09c43fa071272ab0c408e9151f2aa7f,2003-09-16,2003-09-16,24,Haiti,0pr4D7JMcUF1KM1ruKFBK5,0.85,0.276,C#,-15.983,major,0.0972,0.207,8.62e-5,0.0751,0.757,148.012,258707,4,C# major,11,Caetano Veloso
6gHwwLJt4AINP6QY02fiUt,The Best of Caetano Veloso,https://i.scdn.co/image/c744c852f09c43fa071272ab0c408e9151f2aa7f,2003-09-16,2003-09-16,24,Baiao Da Penha,4gL3IizyAtr2mnCeQ3ivli,0.608,0.0782,G,-12.625,major,0.0408,0.869,3.23e-4,0.11,0.185,91.216,206173,4,G major,9,Caetano Veloso
6gHwwLJt4AINP6QY02fiUt,The Best of Caetano Veloso,https://i.scdn.co/image/c744c852f09c43fa071272ab0c408e9151f2aa7f,2003-09-16,2003-09-16,24,Cucurrucucu Paloma (Live 1995),79K6qUL4AmIgMOjXPNmq1Z,0.557,0.0928,C,-13.222,major,0.0335,0.928,0,0.963,0.199,76.475,238507,4,C major,33,Caetano Veloso
6gHwwLJt4AINP6QY02fiUt,The Best of Caetano Veloso,https://i.scdn.co/image/c744c852f09c43fa071272ab0c408e9151f2aa7f,2003-09-16,2003-09-16,24,Um Tom,6sHWDUqeFPYN9HGAdqZ39c,0.754,0.372,A,-11.324,minor,0.0331,0.825,0.00563,0.072,0.448,85.873,150160,4,A minor,14,Caetano Veloso
6gHwwLJt4AINP6QY02fiUt,The Best of Caetano Veloso,https://i.scdn.co/image/c744c852f09c43fa071272ab0c408e9151f2aa7f,2003-09-16,2003-09-16,24,Tradição,6HLgiwDQ1PxIJtaBTi5Uvi,0.613,0.234,G,-15.461,minor,0.061,0.78,7.78e-4,0.0967,0.259,134.98,353667,4,G minor,11,Caetano Veloso
6gHwwLJt4AINP6QY02fiUt,The Best of Caetano Veloso,https://i.scdn.co/image/c744c852f09c43fa071272ab0c408e9151f2aa7f,2003-09-16,2003-09-16,24,Que Nao Se Ve - Come Tu Mi Vuoi,6mIwFn1BiGqo7briW5bPGI,0.317,0.192,F,-13.106,major,0.0333,0.847,0.00195,0.973,0.0682,70.391,234627,3,F major,9,Caetano Veloso
6gHwwLJt4AINP6QY02fiUt,The Best of Caetano Veloso,https://i.scdn.co/image/c744c852f09c43fa071272ab0c408e9151f2aa7f,2003-09-16,2003-09-16,24,Michelangelo Antonioni,1HBeOyW60YQeja8dW0nyUg,0.372,0.0615,C,-15.009,major,0.0342,0.947,0.00165,0.144,0.0852,132.029,225e3,4,C major,11,Caetano Veloso
6gHwwLJt4AINP6QY02fiUt,The Best of Caetano Veloso,https://i.scdn.co/image/c744c852f09c43fa071272ab0c408e9151f2aa7f,2003-09-16,2003-09-16,24,Itapua,38X0g5dgbnf8UNx2BeEbSQ,0.403,0.225,G,-12.619,major,0.0432,0.685,0.00265,0.106,0.244,71.946,217373,4,G major,9,Caetano Veloso
6gHwwLJt4AINP6QY02fiUt,The Best of Caetano Veloso,https://i.scdn.co/image/c744c852f09c43fa071272ab0c408e9151f2aa7f,2003-09-16,2003-09-16,24,Onde O Rio E Mais Baiano,5uR9Mn1nasGUfSEwS7hbgN,0.736,0.732,F,-8.84,major,0.0557,0.547,1.64e-4,0.0652,0.96,159.847,201667,4,F major,11,Caetano Veloso
6gHwwLJt4AINP6QY02fiUt,The Best of Caetano Veloso,https://i.scdn.co/image/c744c852f09c43fa071272ab0c408e9151f2aa7f,2003-09-16,2003-09-16,24,Un Vestido y un Amor,2T5ppFhrJrBGZk98joUfJC,0.252,0.19,E,-9.462,major,0.0343,0.838,2.38e-6,0.115,0.125,178.115,250373,4,E major,14,Caetano Veloso
6gHwwLJt4AINP6QY02fiUt,The Best of Caetano Veloso,https://i.scdn.co/image/c744c852f09c43fa071272ab0c408e9151f2aa7f,2003-09-16,2003-09-16,24,Caetano Veloso Baixa Do Sapateiro,2vUN8yT1QZ5xux2gOtXcOk,0.645,0.267,D,-9.416,major,0.0612,0.693,2.22e-5,0.12,0.393,132.409,225360,4,D major,9,Caetano Veloso
68m24gqB8enIuY97oTepN7,Eu Sei Que Vou Te Amar,https://i.scdn.co/image/46c1a20893f45e62e69a4fb1f62df8f109047445,2004-01-01,2004-01-01,38,Eu Sei Que Vou Te Amar,1S1o5YjvUfavUtNfJfaq05,0.609,0.0546,C,-15.963,major,0.0415,0.918,1.84e-5,0.116,0.216,90.447,224413,4,C major,28,Caetano Veloso
68m24gqB8enIuY97oTepN7,Eu Sei Que Vou Te Amar,https://i.scdn.co/image/46c1a20893f45e62e69a4fb1f62df8f109047445,2004-01-01,2004-01-01,38,Voce E Linda,2ke9tegqJkfGHG0qJo52NX,0.35,0.314,A,-13.694,major,0.0309,0.878,6.76e-4,0.132,0.427,94.481,293533,4,A major,24,Caetano Veloso
68m24gqB8enIuY97oTepN7,Eu Sei Que Vou Te Amar,https://i.scdn.co/image/46c1a20893f45e62e69a4fb1f62df8f109047445,2004-01-01,2004-01-01,38,Nosso Estranho Amor,18yDlFmDsoOBfxOeg3vA3O,0.373,0.331,A,-10.249,major,0.0332,0.831,0.00107,0.984,0.257,86.257,159093,4,A major,41,Caetano Veloso
68m24gqB8enIuY97oTepN7,Eu Sei Que Vou Te Amar,https://i.scdn.co/image/46c1a20893f45e62e69a4fb1f62df8f109047445,2004-01-01,2004-01-01,38,Muito,0wKLDzAqmqeX751a3sHv5n,0.464,0.413,C,-8.592,major,0.0623,0.868,0.0021,0.0923,0.318,96.251,188173,4,C major,27,Caetano Veloso
68m24gqB8enIuY97oTepN7,Eu Sei Que Vou Te Amar,https://i.scdn.co/image/46c1a20893f45e62e69a4fb1f62df8f109047445,2004-01-01,2004-01-01,38,Coisa Mais Linda,0Jm7CZ6xqaf4IuO8GP7ci9,0.409,0.193,F#,-15.358,minor,0.0339,0.927,0.927,0.122,0.132,118.881,193560,4,F# minor,20,Caetano Veloso
68m24gqB8enIuY97oTepN7,Eu Sei Que Vou Te Amar,https://i.scdn.co/image/46c1a20893f45e62e69a4fb1f62df8f109047445,2004-01-01,2004-01-01,38,Lua E Estrela - 1981,0Ke46DzQ5G5ypHi6O4YEJr,0.613,0.308,C,-11.589,major,0.0288,0.872,1.89e-5,0.0823,0.328,85.922,212040,4,C major,19,Caetano Veloso
68m24gqB8enIuY97oTepN7,Eu Sei Que Vou Te Amar,https://i.scdn.co/image/46c1a20893f45e62e69a4fb1f62df8f109047445,2004-01-01,2004-01-01,38,Sou Seu Sabia,4W9PNV5mhiNpKh6NylKnBP,0.504,0.193,F,-13.114,major,0.0942,0.571,0.00161,0.0998,0.396,67.406,283667,5,F major,21,Caetano Veloso
68m24gqB8enIuY97oTepN7,Eu Sei Que Vou Te Amar,https://i.scdn.co/image/46c1a20893f45e62e69a4fb1f62df8f109047445,2004-01-01,2004-01-01,38,Voce E Minha,4TGeUY8YLZgs5N023h9gcA,0.667,0.248,C,-16.142,major,0.0266,0.507,0.0187,0.31,0.517,93.938,222693,4,C major,16,Caetano Veloso
68m24gqB8enIuY97oTepN7,Eu Sei Que Vou Te Amar,https://i.scdn.co/image/46c1a20893f45e62e69a4fb1f62df8f109047445,2004-01-01,2004-01-01,38,Sozinho - Live In Brazil / 1998,0mPp66VmCvbFzVsqi9xEuW,0.614,0.298,B,-13.067,minor,0.0955,0.652,2.31e-4,0.977,0.483,118.898,200960,4,B minor,23,Caetano Veloso
68m24gqB8enIuY97oTepN7,Eu Sei Que Vou Te Amar,https://i.scdn.co/image/46c1a20893f45e62e69a4fb1f62df8f109047445,2004-01-01,2004-01-01,38,Dom De Iludir - Live,3vtB2GpQy5FkHqCpsd7mH2,0.629,0.318,E,-9.313,minor,0.066,0.796,1.88e-5,0.963,0.359,135.191,145307,4,E minor,40,Caetano Veloso
68m24gqB8enIuY97oTepN7,Eu Sei Que Vou Te Amar,https://i.scdn.co/image/46c1a20893f45e62e69a4fb1f62df8f109047445,2004-01-01,2004-01-01,38,"Meu Bem, Meu Mal",6jWPKXEXNWTtbG76hJjBlK,0.43,0.164,F,-13.245,major,0.0472,0.962,8.56e-5,0.222,0.197,165.812,242800,4,F major,20,Caetano Veloso
68m24gqB8enIuY97oTepN7,Eu Sei Que Vou Te Amar,https://i.scdn.co/image/46c1a20893f45e62e69a4fb1f62df8f109047445,2004-01-01,2004-01-01,38,Rapte-Me Camaleoa,0UVoHLTb62v1wwWWR2RpKC,0.582,0.604,D,-10.307,major,0.0354,0.253,3.93e-4,0.331,0.814,94.146,233693,4,D major,39,Caetano Veloso
68m24gqB8enIuY97oTepN7,Eu Sei Que Vou Te Amar,https://i.scdn.co/image/46c1a20893f45e62e69a4fb1f62df8f109047445,2004-01-01,2004-01-01,38,Queixa - Live In Brazil / 1992,4zhEhYfJrUZaQ98oZa7FS2,0.617,0.551,D,-11.97,major,0.0558,0.244,0.0262,0.988,0.267,103.838,300333,4,D major,17,Caetano Veloso
